ident,type,name,iso_region,iata_code
SNCV,small_airport,Campina Verde Airport,BR-MG,0
SNCW,small_airport,Centro de LanÃ§amento de AlcÃ¢ntara Airport,BR-MA,
SNCX,small_airport,Colatina Airport,BR-ES,QCH
SNCY,small_airport,Campo da Praia Airport,BR-AL,
SNCZ,small_airport,Ponte Nova Airport,BR-MG,
SNDB,small_airport,RurÃ³polis Airport,BR-PA,
SNDC,small_airport,RedenÃ§Ã£o Airport,BR-PA,RDC
SNDD,small_airport,Fazenda Eldorado Airport,BR-MA,
SNDF,small_airport,Fazenda Santa LÃºcia Airport,BR-MA,
SNDH,small_airport,Aba Airport,BR-BA,
SNDI,small_airport,Pista Castanheirinho,BR-PA,
SNDJ,small_airport,Santana dos Brejos Airport,BR-BA,
SNDN,small_airport,Leopoldina Airport,BR-MG,LEP
SNDO,small_airport,Ouro Branco Airport,BR-MG,
SNDP,small_airport,Palmares Airport,BR-PA,
SNDQ,small_airport,Fazenda Soya Airport,BR-BA,
SNDR,small_airport,Domingos Rego Airport,BR-MA,
SNDT,small_airport,Diamantina Airport,BR-MG,DTI
SNDU,small_airport,Ponta Do Sol Airport,BR-MG,
SNDV,small_airport,Brigadeiro Cabral Airport,BR-MG,DIQ
SNDW,small_airport,Divisa Airport,BR-BA,
SNDX,small_airport,Cachoeira Airport,BR-AL,
SNEA,small_airport,PiÃ§arrÃ£o Airport,BR-MG,
SNEB,small_airport,Paragominas Airport,BR-PA,
SNEC,small_airport,Outeiros da Brisas Airport,BR-BA,
SNED,small_airport,SÃ³crates Rezende Airport,BR-BA,CNV
SNEE,small_airport,JauÃ¡ Airport,BR-BA,
SNEG,small_airport,Fazenda NetolÃ¢ndia Airport,BR-MT,
SNEH,small_airport,MineraÃ§Ã£o Porquinho Airport,BR-PA,
SNEI,small_airport,Fazenda SÃ£o Miguel Airport,BR-RS,
SNEJ,small_airport,Monte Verde Airport,BR-MG,
SNEK,small_airport,Moria Airport,BR-MG,
SNEL,small_airport,Belterra Airport,BR-PA,
SNEM,small_airport,Encanta MoÃ§a Airport,BR-PE,0
SNEN,small_airport,Fazenda Calumbi Airport,BR-MA,
SNEO,small_airport,Dezoito Airport,BR-GO,
SNES,small_airport,Esplanada Airport,BR-BA,
SNET,small_airport,Fazenda Estrela Airport,BR-MS,
SNEU,small_airport,Euclides da Cunha Airport,BR-BA,
SNEW,small_airport,Fazenda Congonhas Airport,BR-MG,
SNEY,small_airport,Fazenda Lagoa do Morro Airport,BR-BA,
SNEZ,small_airport,Fazenda Palmeira do Capim Airport,BR-GO,
SNFA,small_airport,Fazenda Santo AntÃ´nio Airport,BR-MG,
SNFB,small_airport,Fazenda Minas Gerais Airport,BR-MT,
SNFD,small_airport,Fazenda Santo AntÃ´nio Airport,BR-MG,
SNFE,small_airport,Comandante Paschoal PatrocÃ­nio Filho Airport,BR-MG,
SNFF,small_airport,FeijÃ³ Airport,BR-CE,
SNFG,small_airport,Fazenda Citropar Airport,BR-PA,
SNFH,small_airport,Fazenda Dom Felipe Airport,BR-MS,
SNFI,small_airport,Fazenda SÃ£o JosÃ© do ParnaÃ­ba Airport,BR-MG,
SNFJ,small_airport,Pousada ThaimaÃ§u Airport,BR-PA,
SNFL,small_airport,Garimbo Tocantinzinho Airport,BR-PA,
SNFN,small_airport,Fazenda Santa FÃ© Airport,BR-SP,
SNFO,small_airport,Formiga Airport,BR-MG,0
SNFP,small_airport,Fazenda PirapÃ³ Airport,BR-MT,
SNFQ,small_airport,Fazenda Paineira Airport,BR-MG,
SNFR,small_airport,BelÃ©m de SÃ£o Francisco Airport,BR-PE,
SNFS,small_airport,Fazenda Mimoso S/A Airport,BR-BA,
SNFT,small_airport,Fazenda SerinhaÃ©m Airport,BR-BA,
SNFU,small_airport,Frutal Airport,BR-MG,
SNFV,small_airport,Lago Joanes Airport,BR-BA,
SNFW,small_airport,SÃ£o JoÃ£o do PiauÃ­ Airport,BR-PI,
SNFX,small_airport,SÃ£o FÃ©lix do Xingu Airport,BR-PA,SXX
SNFZ,small_airport,Fazenda Villa Terezinha Airport,BR-MG,
SNGA,small_airport,Guarapari Airport,BR-ES,GUZ
SNGB,small_airport,GilbuÃ©s Airport,BR-PI,
SNGC,small_airport,Pista CanaÃ£ Airport,BR-PA,
SNGD,small_airport,Guadalupe Airport,BR-PI,GDP
SNGG,small_airport,Bom Jesus do GurguÃ©ia Airport,BR-PI,
SNGI,small_airport,Guanambi Airport,BR-BA,GNM
SNGJ,small_airport,GrajaÃº Airport,BR-MA,
SNGK,small_airport,Fazenda Bela Vista Airport,BR-MG,
SNGN,small_airport,Garanhuns Airport,BR-PE,QGP
SNGO,small_airport,Fazenda Nova Airport,BR-MG,
SNGP,small_airport,Fazenda Santa Maria Airport,BR-MG,
SNGQ,small_airport,Fazenda Estrela Dalva Airport,BR-PA,
SNGR,small_airport,Gorotire Airport,BR-PA,
SNGS,small_airport,Aeroclube de Alagoas Airport,BR-AL,
SNGT,small_airport,Gentio de Ouro Airport,BR-BA,
SNGW,small_airport,Fazenda Cauaxi Airport,BR-PA,
SNGX,small_airport,GuaxupÃ© Airport,BR-MG,
SNHA,small_airport,Tertuliano Guedes de Pinho Airport,BR-BA,ITN
SNHD,small_airport,Fazenda Floresta do Lobo Airport,BR-MG,
SNHE,small_airport,Fazenda Inhumas do ChapadÃ£o Airport,BR-MG,
SNHG,small_airport,Fazenda VarjadÃ£o Airport,BR-TO,
SNHJ,small_airport,Usina de JosÃ© BonifÃ¡cio Airport,BR-SP,
SNHK,small_airport,Nacional Grafite I Airport,BR-MG,
SNHL,small_airport,Lagoa da Taboca Airport,BR-MG,
SNHO,small_airport,Nacional de Grafite II Airport,BR-MG,
SNHQ,small_airport,Nacional de Grafite III Airport,BR-MG,
SNHR,small_airport,Fazenda Ãgua Santa Airport,BR-MG,
SNHS,small_airport,Santa MagalhÃ£es Airport,BR-PE,
SNHU,small_airport,FazendaBola Sete Airport,BR-MA,
SNHW,small_airport,Fazenda Agro-MaratÃ¡ Airport,BR-MA,
SNHX,small_airport,Fazenda Samello Airport,BR-MG,
SNIA,small_airport,IgarapÃ©-AÃ§u Airport,BR-PA,
SNIB,small_airport,Itaberaba Airport,BR-BA,
SNIC,small_airport,IrecÃª Airport,BR-BA,IRE
SNIE,small_airport,CaetitÃ© Airport,BR-BA,
SNIF,small_airport,Fazenda Serra Dourada Airport,BR-PA,
SNIG,small_airport,Iguatu Airport,BR-CE,QIG
SNII,small_airport,Ouroland Airport,BR-PA,
SNIK,small_airport,Itamarandiba Airport,BR-MG,
SNIL,small_airport,Fazenda Santo AntÃ´nio Airport,BR-PA,
SNIN,small_airport,Prainha Airport,BR-PA,
SNIO,small_airport,CipÃ³ Airport,BR-BA,
SNIP,small_airport,Itapetinga Airport,BR-BA,QIT
SNIR,small_airport,Fazenda Mata Escura Airport,BR-MA,
SNIS,small_airport,Fazenda Rio Largo Airport,BR-MA,
SNIT,small_airport,Ibotirama Airport,BR-BA,
SNIU,small_airport,IpiaÃº Airport,BR-BA,IPU
SNIV,small_airport,Fazenda Jumari Airport,BR-MG,
SNIX,small_airport,Fazenda Masutti Airport,BR-MT,
SNIY,small_airport,Ibimirim Airport,BR-PE,
SNIZ,small_airport,Fazenda Jaqueline Airport,BR-RO,
SNJA,small_airport,Jardim de Angicos Airport,BR-RN,
SNJB,small_airport,Jacobina Airport,BR-BA,JCM
SNJC,small_airport,Fazenda Agua Boa Airport,BR-MA,
SNJD,small_airport,JoÃ£o Durval Carneiro Airport,BR-BA,FEC
SNJE,small_airport,Fazenda TrijunÃ§Ã£o Airport,BR-BA,
SNJG,small_airport,Fazenda SÃ£o JosÃ© da Lagoa Airport,BR-GO,
SNJH,small_airport,SÃ£o JosÃ© do JacuÃ­pe Airport,BR-BA,
SNJI,small_airport,Fazenda Fortaleza de Santa Terezinha Airport,BR-MG,
SNJJ,small_airport,Fazenda VÃ´ AnÃ­zio Airport,BR-MS,
SNJK,small_airport,JequiÃ© Airport,BR-BA,JEQ
SNJL,small_airport,Fazenda do Rochedo Airport,BR-MG,
SNJM,small_airport,Aeroporto Elias Breder Airport,BR-MG,
SNJN,small_airport,JanuÃ¡ria Airport,BR-MG,JNA
SNJO,small_airport,Aeroclube Airport,BR-PB,
SNJP,small_airport,JoÃ£o Pinheiro Airport,BR-MG,
SNJQ,small_airport,Jequitinhonha Airport,BR-MG,
SNJR,small_airport,Prefeito OctÃ¡vio de Almeida Neves Airport,BR-MG,JDR
SNJS,small_airport,Jardim do SeridÃ³ Airport,BR-RN,
SNJT,small_airport,Fazenda CaraÃ­bas Airport,BR-MG,
SNJV,small_airport,Fazenda Santa MÃ´nica Airport,BR-MG,
SNJW,small_airport,JaraguÃ¡ Airport,BR-MG,
SNJZ,small_airport,Fazenda Santa Izabel do Porto Seguro da JaÃº Airport,BR-PA,
SNKB,small_airport,Aeroclube Airport,BR-PB,
SNKC,small_airport,Cocos Airport,BR-BA,
SNKD,small_airport,ConceiÃ§Ã£o do Mato Dentro Airport,BR-MG,
SNKE,small_airport,Santana do Araguaia Airport,BR-PA,CMP
SNKF,small_airport,Das Bandeirinhas Airport,BR-MG,
SNKH,small_airport,CreputiÃ¡ Airport,BR-PA,
SNKI,small_airport,Cachoeiro do Itapemirim Airport,BR-ES,CDI
SNKJ,small_airport,Fazenda Rio Dourado Airport,BR-PA,
SNKK,small_airport,CaicÃ³ Airport,BR-RN,
SNKL,small_airport,Colinas Airport,BR-MA,0
SNKN,small_airport,Currais Novos Airport,BR-RN,QCP
SNKO,small_airport,Brotas de MacaÃºbas Airport,BR-BA,
SNKQ,small_airport,Klaus Mangold Airport,BR-PA,
SNKR,small_airport,Corrente Airport,BR-PI,
SNKS,small_airport,Santa Rita de CÃ¡ssia Airport,BR-BA,
SNKT,small_airport,Crepurizinho Airport,BR-PA,
SNKU,small_airport,Canudos Airport,BR-BA,
SNKV,small_airport,Fazenda Campo Verde Airport,BR-AP,
SNKW,small_airport,Fazenda Boa Sorte Airport,BR-SP,
SNKX,small_airport,Marborges Airport,BR-PA,
SNKY,small_airport,Fazenda Cikel Airport,BR-PA,
SNKZ,small_airport,Fazenda Remanso do Pito Airport,BR-MS,
SNLA,small_airport,Fazenda Lagoa das Antas Airport,BR-PA,
SNLB,small_airport,Livramento do Brumado Airport,BR-BA,
SNLC,small_airport,Las Casas Airport,BR-PA,
SNLD,small_airport,Fazenda Serra Azul Airport,BR-PA,
SNLF,small_airport,Filial Campo Florido Airport,BR-MG,
SNLG,small_airport,Serra do CipÃ³ Airport,BR-MG,
SNLH,small_airport,Lajinha Airport,BR-MG,
SNLI,small_airport,AbaetÃ© Airport,BR-MG,
SNLJ,small_airport,AgropecuÃ¡ria CÃ©u Aberto Ltda Airport,BR-MT,
SNLK,small_airport,AgropecuÃ¡ria Ferreira PenÃ§o Ltda Airport,BR-MT,
SNLM,small_airport,Fazenda AgropecuÃ¡ria Rancho 11 Airport,BR-MT,
SNLN,small_airport,Linhares Airport,BR-ES,
SNLO,small_airport,SÃ£o LourenÃ§o Airport,BR-MG,SSO
SNLQ,small_airport,Fazenda Conforto Airport,BR-GO,
SNLT,small_airport,Paulistana Airport,BR-PI,
SNLU,small_airport,Fazenda Boa Luz Airport,BR-SE,
SNLV,small_airport,Lavrinhas Airport,BR-MG,
SNLX,small_airport,Fazenda Primavera I Airport,BR-PA,
SNLY,small_airport,Lagoa da Prata Airport,BR-MG,
SNLZ,small_airport,Fazenda Boca da Mata Airport,BR-TO,
SNMA,small_airport,Monte Alegre Airport,BR-PA,MTE
SNMB,small_airport,MombaÃ§a Airport,BR-CE,0
SNMC,small_airport,MacaÃºbas Airport,BR-BA,
SNMD,small_airport,Mundico Coelho Airport,BR-PA,
SNME,small_airport,Costa dos Coqueiros Airport,BR-BA,
SNMF,small_airport,Agropastoril Monte Alegre Airport,BR-MG,
SNMI,small_airport,Mina CaraÃ­ba Airport,BR-BA,
SNMJ,small_airport,MaracÃ¡s Airport,BR-BA,
SNMK,small_airport,Mocambinho Airport,BR-MG,
SNML,small_airport,Manduca LeÃ£o Airport,BR-AL,
SNMM,small_airport,Morada Nova de Minas Airport,BR-MG,
SNMN,small_airport,Minas Novas Airport,BR-MG,
SNMO,small_airport,Morada Nova Airport,BR-CE,
SNMP,small_airport,Fazenda Marocopa Airport,BR-MG,
SNMR,small_airport,MaraÃº Airport,BR-BA,
SNMS,small_airport,Monte Santo de Minas Airport,BR-MG,0
SNMU,small_airport,Mucuri Airport,BR-BA,MVS
SNMV,small_airport,Fazenda FlÃ¡via Airport,BR-MS,
SNMW,small_airport,AgropecuÃ¡ria Paralelo Dez Ltda Airport,BR-MT,
SNMX,small_airport,SÃ£o Mateus Airport,BR-ES,SBJ
SNMZ,small_airport,Porto de Moz Airport,BR-PA,PTQ
SNNB,small_airport,Fazenda Cana Brava Airport,BR-MG,
SNNC,small_airport,Rio Capim Airport,BR-PA,
SNND,small_airport,Berlin Ltda Airport,BR-MG,
SNNE,small_airport,SÃ£o JoÃ£o Nepomuceno Airport,BR-MG,
SNNF,small_airport,Nossa Senhora de FÃ¡tima Airport,BR-PI,
SNNH,small_airport,Carinhanha Airport,BR-BA,
SNNI,small_airport,Praia do Forte Airport,BR-BA,
SNNJ,small_airport,Fazenda Santa Cruz Airport,BR-GO,
SNNK,small_airport,Fazenda Teragro Airport,BR-MG,
SNNM,small_airport,Entre Rios - VitÃ³ria Airport,BR-PR,
SNNN,small_airport,Fazenda Buriti II Airport,BR-MG,
SNNO,small_airport,Fazenda SÃ£o Domingos Airport,BR-MT,
SNNP,small_airport,Nilo PeÃ§anha Airport,BR-PA,
SNNQ,small_airport,Fazenda Santa LÃºcia Airport,BR-MS,
SNNS,small_airport,Fazenda Jaibense Airport,BR-MG,
SNNT,small_airport,Nova Ponte Airport,BR-MG,
SNNU,small_airport,Nanuque Airport,BR-MG,NNU
SNNV,small_airport,Fazenda Estrela do Sul Airport,BR-MT,
SNNX,small_airport,Fazenda Boa Vista Airport,BR-RO,
SNNY,small_airport,Fazenda EspÃ­rito Santo Airport,BR-MT,
SNNZ,small_airport,Fazenda Ãgua Turva Airport,BR-MS,
SNOB,small_airport,Sobral Airport,BR-CE,
SNOC,small_airport,Morro do ChapÃ©u Airport,BR-BA,0
SNOD,small_airport,Praia do Saco Airport,BR-SE,
SNOE,small_airport,Oeiras Airport,BR-PI,0
SNOF,small_airport,Ouro Fino Airport,BR-MG,0
SNOG,small_airport,CearÃ¡-Mirim Airport,BR-RN,
SNOI,small_airport,Fazenda Rio Mutuca Airport,BR-MT,
SNOJ,small_airport,Minalpa - MineraÃ§Ã£o Alto ParnaÃ­ba Ltda. Airport,BR-MT,
SNOK,small_airport,Fazenda ChÃ£o de Estrelas Airport,BR-PA,
SNOL,small_airport,AgropecuÃ¡ria Mariana Airport,BR-MT,
SNOM,small_airport,Fazenda GuaporeÃ­ Airport,BR-MT,
SNOO,small_airport,Fazenda Quatrilho Airport,BR-MT,
SNOP,small_airport,PropriÃ¡ Airport,BR-SE,0
SNOQ,small_airport,Fazenda AgropecuÃ¡ria Crioulo Airport,BR-MS,
SNOS,small_airport,Municipal JosÃ© Figueiredo Airport,BR-MG,PSW
SNOT,small_airport,Fazenda Santa FÃ© do GuaporÃ© Airport,BR-MT,
SNOU,small_airport,FeijÃ³ Airport,BR-AC,FEJ
SNOV,small_airport,Povoado de CamaÃ§ari Airport,BR-AL,
SNOW,small_airport,Fazenda Turmalina Airport,BR-SP,
SNOX,small_airport,OriximinÃ¡ Airport,BR-PA,ORX
SNOY,small_airport,Ouricuri Airport,BR-PE,
SNOZ,small_airport,Coronel Alexandre Raposo Airport,BR-MA,
SNPA,small_airport,ParÃ¡ de Minas Airport,BR-MG,
SNPB,small_airport,Pastos Bons Airport,BR-MA,0
SNPC,small_airport,Picos Airport,BR-PI,PCS
SNPD,small_airport,Patos de Minas Airport,BR-MG,POJ
SNPE,small_airport,Penedo Airport,BR-AL,
SNPF,small_airport,Fazenda Canabrava Airport,BR-MA,
SNPI,small_airport,PiatÃ£ Airport,BR-BA,0
SNPJ,small_airport,PatrocÃ­nio Airport,BR-MG,0
SNPL,small_airport,Fazenda Pacuruxu Airport,BR-SP,
SNPM,small_airport,Palmeiras Airport,BR-BA,
SNPN,small_airport,Fazenda Ãgua Fria Airport,BR-SP,
SNPO,small_airport,Pompeu Airport,BR-MG,0
SNPP,small_airport,Morro de SÃ£o Paulo Airport,BR-BA,
SNPQ,small_airport,Pesqueira Airport,BR-PE,
SNPS,small_airport,Pontezinha Airport,BR-MG,
SNPT,small_airport,Passa Tempo Airport,BR-MG,
SNPU,small_airport,ParaguaÃ§u Airport,BR-MG,0
SNPV,small_airport,SolidÃ£o Airport,BR-RS,
SNPW,small_airport,Piaus Airport,BR-PA,
SNPX,small_airport,Pirapora Airport,BR-MG,PIV
SNPY,small_airport,SÃ£o SebastiÃ£o do ParaÃ­so Airport,BR-MG,
SNPZ,small_airport,Pedra Azul Airport,BR-MG,
SNQ,small_airport,San QuintÃ­n Military Airstrip,MX-BCN,SNQ
SNQA,small_airport,Fazenda TracajÃ¡ Airport,BR-PA,
SNQB,small_airport,Fazenda Val ParaÃ­so Airport,BR-PA,
SNQD,small_airport,Sousa Airport,BR-PB,
SNQE,small_airport,Fazenda Serra Grande Airport,BR-PA,
SNQG,small_airport,Cangapara Airport,BR-PI,FLB
SNQI,small_airport,Fazenda Camagril AgropecuÃ¡ria Airport,BR-MT,
SNQJ,small_airport,Rancho ParaÃ­so Airport,BR-MS,
SNQL,small_airport,Bom Jesus Airport,BR-MT,
SNQM,small_airport,Queimadas Airport,BR-BA,
SNQN,small_airport,Fazenda Estrela Airport,BR-MT,
SNQO,small_airport,Fazenda CampanÃ¡rio Airport,BR-MS,
SNQP,small_airport,Fazenda SÃ£o Francisco Airport,BR-SP,0
SNQR,small_airport,Fazenda Bahia - Don Bosco Airport,BR-MT,
SNQS,small_airport,Fazenda Nossa Senhora Auxiliadora Airport,BR-MS,
SNQT,small_airport,Fazenda Estrela do Sul Airport,BR-PR,
SNQU,small_airport,MucugÃª Airport,BR-BA,
SNQV,small_airport,Curvelo Airport,BR-MG,
SNQW,small_airport,Cururu Airport,BR-PA,
SNQX,small_airport,QuixadÃ¡ Airport,BR-CE,
SNQZ,small_airport,Fazenda Bagagem Airport,BR-MS,
SNRA,small_airport,Fazenda Santo AndrÃ© Airport,BR-MG,
SNRB,small_airport,Fazenda Rosa de Maio Airport,BR-PA,
SNRD,small_airport,Prado Airport,BR-BA,PDF
SNRE,small_airport,Fazenda Rebeca Airport,BR-BA,
SNRH,small_airport,Rachid Saliba Airport,BR-MG,
SNRJ,small_airport,Brejo Airport,BR-MA,
SNRM,small_airport,Remanso Airport,BR-BA,
SNRN,small_airport,Fazenda Vinte de Maio Airport,BR-SP,
SNRP,small_airport,Rio ParanaÃ­ba Airport,BR-MG,0
SNRQ,small_airport,Porto Rico Airport,BR-PA,
SNRR,small_airport,Fazenda Aratau Airport,BR-PA,
SNRS,small_airport,Russas Airport,BR-CE,
SNRU,small_airport,Caruaru Airport,BR-PE,CAU
SNRV,small_airport,Fazenda Rio Vermelho Airport,BR-PA,
SNRW,small_airport,Fazenda Barreiro Airport,BR-TO,
SNRX,small_airport,RiachÃ£o Airport,BR-MA,0
SNRZ,small_airport,Oliveira Airport,BR-MG,
SNSA,small_airport,Fazenda Bom Sucesso Airport,BR-MG,
SNSB,small_airport,SÃ£o Bento Airport,BR-MA,
SNSC,small_airport,Sacramento Airport,BR-MG,0
SNSD,small_airport,SÃ£o Luiz Airport,BR-BA,
SNSE,small_airport,Sento SÃ© Airport,BR-BA,
SNSF,small_airport,Fazenda Entre Rios Airport,BR-MS,
SNSG,small_airport,Salgueiro Airport,BR-PE,
SNSH,small_airport,SÃ£o JosÃ© Airport,BR-PA,0
SNSI,small_airport,Santa Maria do SuaÃ§uÃ­ Airport,BR-MG,
SNSJ,small_airport,Fazenda Fogliatelli Airport,BR-MT,
SNSK,small_airport,Santa Rita Do Sapucai Airport,BR-MS,
SNSL,small_airport,Fazenda Ipitinga Airport,BR-PA,
SNSM,small_airport,SalinÃ³polis Airport,BR-PA,
SNSO,small_airport,Serro Airport,BR-MG,
SNSR,small_airport,Fazenda Santos Reis Airport,BR-MG,
SNSS,small_airport,Salinas Airport,BR-MG,
SNST,small_airport,Souto Soares Airport,BR-BA,
SNSU,small_airport,Fazenda PontÃ£o Airport,BR-PA,
SNSV,small_airport,Fazenda SÃ£o Pedro Airport,BR-MS,
SNSW,small_airport,Soure Airport,BR-PA,SFK
SNSX,small_airport,Fazenda SÃ£o Martinho Airport,BR-SP,
SNSY,small_airport,Fazenda SÃ£o JosÃ© Airport,BR-MS,
SNSZ,small_airport,Fazenda Itaguassu Airport,BR-MS,
SNTA,small_airport,Fazenda SÃ£o Miguel Airport,BR-SP,
SNTB,small_airport,Afogados da Ingazeira Airport,BR-PE,
SNTC,small_airport,Tambori Airport,BR-PI,
SNTD,small_airport,Fazenda Mamoneira Airport,BR-MG,
SNTF,small_airport,9 de Maio - Teixeira de Freitas Airport,BR-BA,TXF
SNTG,small_airport,AfrÃ¢nio Airport,BR-PE,
SNTI,small_airport,Ãbidos Airport,BR-PA,OBI
SNTJ,small_airport,Santa Teresa Airport,BR-PA,
SNTK,small_airport,Monte Carmelo Airport,BR-MG,0
SNTL,small_airport,Tamboril Airport,BR-CE,
SNTM,small_airport,Turmalina Airport,BR-MG,
SNTO,small_airport,Juscelino Kubitscheck Airport,BR-MG,TFL
SNTP,small_airport,Agropalma Airport,BR-PA,
SNTQ,small_airport,Buritirama Airport,BR-BA,0
SNTR,small_airport,Piritiba Airport,BR-BA,
SNTS,small_airport,Patos Airport,BR-PB,
SNTT,small_airport,Tranquilo Restolin Airport,BR-MG,
SNTU,small_airport,TuriaÃ§u Airport,BR-MA,
SNTV,small_airport,Fazenda VeredÃ£o Airport,BR-MG,
SNTW,small_airport,Senador TeotÃ´nio Vilela Airport,BR-AL,
SNTX,small_airport,LitorÃ¢nea Airport,BR-MA,
SNTY,small_airport,Correntina Airport,BR-BA,
SNUB,small_airport,UbÃ¡ Airport,BR-MG,
SNUC,small_airport,AÃ§u Airport,BR-RN,
SNUD,small_airport,Urbano Santos Airport,BR-MA,
SNUE,small_airport,Aero SepÃ© AviaÃ§Ã£o AgrÃ­cola Airport,BR-RS,
SNUF,small_airport,Fazenda Treis Coringas Airport,BR-MG,
SNUG,small_airport,Fazenda Eunice Airport,BR-MT,
SNUH,small_airport,Piumhi Airport,BR-MG,
SNUI,small_airport,AraÃ§uai Airport,BR-MG,
SNUJ,small_airport,Santa Maria da Boa Vista Airport,BR-PE,
SNUK,small_airport,Fazenda Lago Vermelho Airport,BR-MG,
SNUL,small_airport,Fazenda Aurora III Airport,BR-MS,
SNUM,small_airport,SÃ£o JosÃ© do Egito Airport,BR-PE,
SNUN,small_airport,UnaÃ­ Airport,BR-MG,
SNUP,small_airport,Usina Porto Rico Airport,BR-AL,
SNUS,small_airport,Usina Delta I Airport,BR-MG,
SNUT,small_airport,Utinga Airport,BR-BA,
SNUU,small_airport,UauÃ¡ Airport,BR-BA,
SNUV,small_airport,Fazenda Nova Aurora Airport,BR-MS,
SNUW,small_airport,SertÃ¢nia Airport,BR-PE,
SNUX,small_airport,Fazenda Santo AntÃ´nio Airport,BR-MS,
SNUY,small_airport,Buritis Airport,BR-MG,
SNUZ,small_airport,Usina Coruripe Airport,BR-AL,
SNVA,small_airport,Fazenda Bela Vista Airport,BR-PA,
SNVB,small_airport,ValenÃ§a Airport,BR-BA,VAL
SNVC,small_airport,ViÃ§osa Airport,BR-MG,
SNVD,small_airport,Santa Maria da VitÃ³ria Airport,BR-BA,0
SNVG,small_airport,Volta Grande Airport,BR-MG,0
SNVH,small_airport,Fazenda Santa Helena Airport,BR-MT,
SNVI,small_airport,MÃ©lio Viana Airport,BR-MG,QID
SNVJ,small_airport,Fazenda Salto Grande Airport,BR-MT,
SNVK,small_airport,Fazenda Santa Terezinha Airport,BR-MS,
SNVL,small_airport,Virgem da Lapa Airport,BR-MG,
SNVM,small_airport,Fazenda Guaivira Airport,BR-MS,
SNVN,small_airport,Fazenda Santa Clara Airport,BR-SP,
SNVO,small_airport,Fazenda Pontal Airport,BR-MG,
SNVP,small_airport,Fazenda AraÃ§atuba Airport,BR-TO,
SNVQ,small_airport,Fazenda Santa MÃ´nica Airport,BR-TO,
SNVR,small_airport,Aeroclube da Bahia Airport,BR-BA,
SNVS,small_airport,Breves Airport,BR-PA,BVS
SNVU,small_airport,Fazenda Itatuba Airport,BR-MG,
SNVV,small_airport,Valente Airport,BR-BA,
SNVY,small_airport,Fazenda Ouro Verde Airport,BR-MS,
SNVZ,small_airport,VÃ¡rzea da Palma Airport,BR-MG,
SNWA,small_airport,Guaxuma Airport,BR-AL,
SNWB,small_airport,Fazenda SÃ£o Lucas Airport,BR-SP,
SNWC,small_airport,Camocim Airport,BR-CE,CMC
SNWD,small_airport,Fazenda GuavirÃ¡ Airport,BR-MS,
SNWE,small_airport,Fazenda Baia da Bugra Airport,BR-MS,
SNWF,small_airport,Fazenda Cachoeirinha Airport,BR-MS,
SNWG,small_airport,Fazenda IporÃ£ Airport,BR-MS,
SNWH,small_airport,Fazenda SÃ£o Mateus Airport,BR-PR,
SNWI,small_airport,Fazenda SÃ£o JoÃ£o do Guapore Airport,BR-MT,
SNWJ,small_airport,Fazenda Rancho Alegre Airport,BR-MT,
SNWK,small_airport,Fazenda Santa Terezinha Airport,BR-MT,
SNWM,small_airport,Fazenda Bonito Airport,BR-SP,
SNWN,small_airport,Fazenda AlianÃ§a Airport,BR-MT,
SNWO,small_airport,Fazenda Vera Cruz Airport,BR-MS,
SNWP,small_airport,Laginha Airport,BR-AL,
SNWR,small_airport,Wilma Rabelo Airport,BR-PA,
SNWS,small_airport,CrateÃºs Airport,BR-CE,
SNWU,small_airport,Fazenda Ponte QuinhÃ¡ Airport,BR-MS,
SNWZ,small_airport,Uruba Airport,BR-AL,
SNXA,small_airport,Machado Airport,BR-MG,0
SNXB,small_airport,Caxambu Airport,BR-MG,
SNXD,small_airport,Fazenda BeradÃ£o Airport,BR-PA,
SNXE,small_airport,Aero Z Ferrus Airport,BR-AP,
SNXF,small_airport,Retiro Santo AntÃ´nio da Fazenda Triunfo Airport,BR-MS,
SNXG,small_airport,Fazenda dos Castanhais Airport,BR-PA,
SNXH,small_airport,Itapecuru Airport,BR-MA,
SNXI,small_airport,EstÃ¢ncia TurÃ­stica de Pereira Barreto Airport,BR-SP,
SNXK,small_airport,Fazenda Lagoa do Triunfo Airport,BR-PA,
SNXL,small_airport,Primavera Airport,BR-MT,
SNXM,small_airport,Fazenda Itumbiara Airport,BR-PA,
SNXN,small_airport,Heringer Airport,BR-MA,
SNXO,small_airport,Fazenda Bom Sucesso Airport,BR-PA,
SNXQ,small_airport,Xique-Xique Airport,BR-BA,
SNXR,small_airport,Fazenda Conforto Airport,BR-PA,
SNXS,small_airport,Fazenda SÃ£o Braz Airport,BR-AL,
SNXT,small_airport,Pousada Alvorada Airport,BR-MT,
SNXV,small_airport,Fazenda Lagoa das Conchas Airport,BR-MT,
